name,color,description,Tassel Color 1,Tassel Color 2,Tassel Color 3
Shiny Pink Elementary Graduation Cap- Gown & Tassel,Pink,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in pink&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Pink Middle School and Junior High Graduation Cap- Gown & Tassel,Pink,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in pink&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Pink High School Graduation Cap- Gown & Tassel,Pink,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in pink&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Pink Faculty Staff Graduation Cap- Gown & Tassel,Pink,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in pink&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Pink Technical and Vocational Graduation Cap- Gown & Tassel,Pink,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in pink&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Pink College and University Graduation Cap- Gown & Tassel,Pink,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in pink&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Pink Bachelor Graduation Cap- Gown & Tassel,Pink,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in pink&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Red Elementary Graduation Cap- Gown & Tassel,Red,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in red&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Red Middle School and Junior High Graduation Cap- Gown & Tassel,Red,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in red&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Red High School Graduation Cap- Gown & Tassel,Red,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in red&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Red Faculty Staff Graduation Cap- Gown & Tassel,Red,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in red&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Red Technical and Vocational Graduation Cap- Gown & Tassel,Red,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in red&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Red College and University Graduation Cap- Gown & Tassel,Red,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in red&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Red Bachelor Graduation Cap- Gown & Tassel,Red,&bull; Graduation gown in classic full-length design&bull; Made with shiny high-quality tricot fabric in red&bull; Pleated front and ruched back allows for a comfortable fit&bull; Easy to wear with front color matched zipper&bull; Set comes with traditional mortarboard cap with tassel&bull; Durability due to reinforced stitching for both cap and gown&bull; Cap comes in one-size fits-all design&bull; Year drop charm on tassel included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Maroon Elementary Graduation Cap- Gown & Tassel,Maroon,&bull; Gown manufactured with premium quality maroon tricot material&bull; Comes with pleated front and ruched back&bull; Front zipper in matching color&bull; Graduation package comes with traditional mortarboard cap and tassel&bull; Reinforced stitching on both cap and gown ensures durability&bull; Cap comes in one-size fits-all design&bull; Commemorative year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Maroon Middle School and Junior High Graduation Cap- Gown & Tassel,Maroon,&bull; Gown manufactured with premium quality maroon tricot material&bull; Comes with pleated front and ruched back&bull; Front zipper in matching color&bull; Graduation package comes with traditional mortarboard cap and tassel&bull; Reinforced stitching on both cap and gown ensures durability&bull; Cap comes in one-size fits-all design&bull; Commemorative year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Maroon High School Graduation Cap- Gown & Tassel,Maroon,&bull; Gown manufactured with premium quality maroon tricot material&bull; Comes with pleated front and ruched back&bull; Front zipper in matching color&bull; Graduation package comes with traditional mortarboard cap and tassel&bull; Reinforced stitching on both cap and gown ensures durability&bull; Cap comes in one-size fits-all design&bull; Commemorative year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Maroon Faculty Staff Graduation Cap- Gown & Tassel,Maroon,&bull; Gown manufactured with premium quality maroon tricot material&bull; Comes with pleated front and ruched back&bull; Front zipper in matching color&bull; Graduation package comes with traditional mortarboard cap and tassel&bull; Reinforced stitching on both cap and gown ensures durability&bull; Cap comes in one-size fits-all design&bull; Commemorative year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
Shiny Maroon Technical and Vocational Graduation Cap- Gown & Tassel,Maroon,&bull; Gown manufactured with premium quality maroon tricot material&bull; Comes with pleated front and ruched back&bull; Front zipper in matching color&bull; Graduation package comes with traditional mortarboard cap and tassel&bull; Reinforced stitching on both cap and gown ensures durability&bull; Cap comes in one-size fits-all design&bull; Commemorative year drop charm included,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White,Antique Gold  ;Black;Brown;Emerald Green;Gold;Green;Hunter;Light Blue;Maroon;Navy Blue;Orange;Pink;Purple;Red;Royal Blue;Silver;White
